pandaid,IObytesRead,IObytesReadRate,IObytesWriteRate,IObytesWritten,IOcharRead,IOcharReadRate,IOcharWriteRate,IOcharWritten,actualcorecount,assignedpriority,avgpss,avgrss,avgvmem,computingsite,cpu_eff,cpuconsumptiontime,currentpriority,dbTime,failedattempt,hs06sec,inputfilebytes,maxcpucount,maxdiskcount,maxpss,maxrss,maxvmem,minramcount,nevents,outputfilebytes,queue_time,timeExe,timeStageIn,timeStageOut,wall_time,workDirSize
3905632061,17564708,1108483,180435,2859124,11596622,731846,180082,2853537,1,582,1202710,1212883,4026232,RAL-LCG2_UCORE,0.85307395,14736,582,3.79,0,172740,14252088976,38377,16652,2081411,2091060,4735880,2565,20000,2890452536,1069,16301,740,83,17274,3510249295
3905632053,15314020,989872,184333,2851776,11438118,739340,183840,2844147,1,582,1722926,1733227,4007446,RAL-LCG2_UCORE,0.8824863,14794,582,3.18,0,167640,14242100951,38377,16640,2165146,2174768,4727356,2565,20000,2880804344,1068,15918,662,80,16764,1980024792
3906192056,6253620,3611791,1627442,2817828,5933519,3426917,1631453,2824771,1,5000,1149010,1162274,2193441,RAL-LCG2_UCORE,0.17197385,1631,5000,1.57,1,94840,2900600412,0,6585,1475442,1491012,2526960,0,19495,2866659683,534,1804,7514,87,9484,416686617
3906131337,6393296,3445650,1513851,2808904,5296754,2854671,1514889,2810830,1,5000,1132001,1145362,2141656,RAL-LCG2_UCORE,0.27607566,1649,5000,2.65,1,59730,2884043624,0,6550,1423935,1439624,2521476,0,19502,2852374814,3610,1925,3815,84,5973,515320282
3906038751,6598644,4602868,1967516,2820620,5599879,3906182,1971093,2825747,1,5000,1147851,1161856,2178284,RAL-LCG2_UCORE,0.6823406,1306,5000,1.82,0,19140,2898510598,0,6581,1445789,1461136,2526940,0,19529,2867661551,4701,1524,188,71,1914,2143781413
3906038784,6895924,3839818,1566883,2813964,5919118,3295909,1570714,2820843,1,5000,1138853,1164851,2194894,RAL-LCG2_UCORE,0.7180401,1612,5000,5.61,0,22450,2894139599,0,6572,1404456,1433520,2525536,0,19533,2862613786,5077,1875,222,75,2245,1627133241
3905632142,15368180,1058235,196950,2860208,11994997,825961,196644,2855768,1,582,2124214,2134905,3999898,RAL-LCG2_UCORE,0.8955358,13922,582,2.36,0,155460,14273530693,38377,16677,2379232,2389748,4719676,2565,20000,2892692447,1476,14909,421,68,15546,4202129286
3905632077,14840012,806590,155537,2861644,12036864,654232,155166,2854829,1,582,2060543,2079003,3994006,RAL-LCG2_UCORE,0.89385474,17600,582,3.0,0,196900,14242632399,38377,16641,2501990,2522844,4682080,2565,20000,2891583417,2400,18895,566,88,19690,1070437446
3906038753,6907940,4127030,1676475,2806132,5735857,3426789,1680741,2813273,1,5000,1169945,1178551,2222801,RAL-LCG2_UCORE,0.72903836,1539,5000,3.67,0,21110,2886059015,0,6555,1450916,1460320,2577536,0,19499,2854897377,4867,1764,155,79,2111,448740247
3905632074,15875456,1024481,184825,2864072,11442443,738408,183944,2850427,1,582,1737337,1748706,3991051,RAL-LCG2_UCORE,0.88218236,14601,582,2.83,0,165510,14246617195,38377,16646,2062112,2075496,4717432,2565,20000,2887221806,2388,15891,478,67,16551,1067915524
3906038768,6441600,4151163,1811968,2811736,5437447,3504056,1816332,2818508,1,5000,1185969,1198853,2223039,RAL-LCG2_UCORE,0.7146341,1465,5000,1.01,0,20500,2893133761,0,6570,1430727,1445096,2525096,0,19511,2860251923,5277,1655,181,74,2050,381294343
3905632124,13874532,806695,166620,2865748,12248638,712162,166410,2862128,1,582,2126756,2145907,4001800,RAL-LCG2_UCORE,0.7424868,16553,582,2.82,0,222940,14305612711,38377,16713,2629899,2649220,4679360,2565,20000,2899209160,1200,17653,4461,77,22294,4234247780
3905632165,16885896,1005358,170195,2858580,12291435,731811,169737,2850887,1,582,1319654,1334608,4019421,RAL-LCG2_UCORE,0.7217159,15680,582,3.25,0,217260,14296392157,38377,16703,2045996,2058608,4671152,2565,20000,2887670593,1826,17221,4276,83,21726,2092686581
3905632040,14391908,1047949,208233,2859748,11687091,850997,207764,2853310,1,582,2371780,2383191,3952594,RAL-LCG2_UCORE,0.82260734,12910,582,2.58,0,156940,14290285135,38377,16696,2998730,3008020,4693044,2565,20000,2890289372,841,14128,1300,94,15694,2710245888
3906038779,6416012,3254084,1427724,2815016,5675778,2878651,1431008,2821491,1,5000,1186141,1206150,2207104,RAL-LCG2_UCORE,0.7145808,1730,5000,5.05,0,24210,2893452466,0,6570,1428889,1450236,2522356,0,19511,2863279167,4910,2075,102,76,2421,1573937808
3906038814,6664708,3483747,1476027,2823768,5808832,3036367,1477504,2826593,1,5000,1172926,1191661,2214505,RAL-LCG2_UCORE,0.6930435,1594,5000,1.23,0,23000,2898000876,0,6580,1424200,1443864,2523056,0,19508,2868511182,5294,2005,87,56,2300,416312175
3905632046,14496864,982382,193191,2850892,11109482,752836,192625,2842543,1,582,1959527,1970954,3954269,RAL-LCG2_UCORE,0.7127083,14071,582,4.22,0,197430,14241990094,38377,16640,2647338,2658152,4706220,2565,20000,2879191681,843,15138,4432,71,19743,3090248436
3906038798,6604324,3565012,1518849,2813728,5571539,3007515,1521547,2818725,1,5000,1195750,1209963,2241767,RAL-LCG2_UCORE,0.7532808,1722,5000,2.05,0,22860,2890498328,0,6564,1428574,1443584,2532508,0,19489,2860390286,5115,1954,145,83,2286,1517800321
3905632162,14451768,821414,162840,2864968,12064551,685729,162364,2856600,1,582,2072832,2089578,4009800,RAL-LCG2_UCORE,0.8991908,17001,582,4.04,0,189070,14265889821,38377,16668,2459902,2479320,4669648,2565,20000,2893205943,1828,18063,610,88,18907,1058406931
3905632107,15393212,939987,175903,2880596,12138526,741239,174909,2864313,1,582,2186862,2206719,3982515,RAL-LCG2_UCORE,0.79834354,15519,582,4.52,0,194390,14303472728,38377,16711,2655993,2675904,4667928,2565,20000,2901311356,1073,16810,2457,85,19439,518792087
3906038823,6402724,3447102,1509623,2804008,5583709,3006161,1513401,2811024,1,5000,1168214,1181614,2195271,RAL-LCG2_UCORE,0.73844814,1694,5000,1.41,0,22940,2885202558,0,6553,1436090,1450784,2528384,0,19496,2852576665,5388,1965,101,76,2294,410931731
3906038638,6905692,4820333,1956765,2803296,5787924,4040105,1961937,2810705,1,5000,1138620,1147332,2183828,RAL-LCG2_UCORE,0.7566197,1343,5000,0.98,0,17750,2880785460,0,6544,1417244,1426804,2583376,0,19490,2852275224,4638,1504,67,55,1775,1752173709
3905632082,14736072,893571,173845,2866916,12076793,732316,173554,2862124,1,582,2202660,2223186,4014766,RAL-LCG2_UCORE,0.73994875,15883,582,3.47,0,214650,14301934974,38377,16709,2682506,2701700,4680776,2565,20000,2899201532,1067,16931,4290,93,21465,2111758346
3906038678,6345052,3779716,1666483,2797544,5387844,3209513,1669615,2802801,1,5000,1136285,1149937,2229911,RAL-LCG2_UCORE,0.7390071,1563,5000,2.5,0,21150,2875366489,0,6532,1433719,1445168,2526216,0,19495,2844160165,4715,1796,106,79,2115,306202557
3905632062,14031628,824916,167093,2842216,12176888,715876,166816,2837503,1,582,2246288,2265840,4000242,RAL-LCG2_UCORE,0.74439704,16408,582,4.99,0,220420,14213999152,38377,16608,2614916,2634500,4694412,2565,20000,2873884843,844,17452,4372,78,22042,2139866715
3906038809,6531748,3642979,1568361,2812024,5583302,3113998,1572422,2819303,1,5000,1207477,1222798,2228559,RAL-LCG2_UCORE,0.73118746,1681,5000,1.4,0,22990,2902003377,0,6588,1437609,1453916,2524684,0,19527,2861043310,5375,1895,185,83,2299,1485387840
3905632067,14942128,880770,169182,2870152,12202424,719277,168594,2860180,1,582,2129984,2139985,4007280,RAL-LCG2_UCORE,0.73175025,16209,582,4.2,0,221510,14265016453,38377,16667,2588217,2598872,4679324,2565,20000,2897089204,1066,17401,4519,76,22151,2130888503
3905632073,13628020,767016,161485,2869208,12326902,693786,161014,2860830,1,582,2094310,2114690,3998332,RAL-LCG2_UCORE,0.6558947,17191,582,4.51,0,262100,14259079428,38377,16660,2397403,2423484,4676632,2565,20000,2897519252,1073,18223,7778,87,26210,1049458300
3905632172,9576712,920111,165569,1723276,7154810,687420,165443,1721973,1,582,1927373,1938739,3751176,RAL-LCG2_UCORE,0.89788485,10103,582,14.75,0,112520,8586590077,23266,10157,2275107,2284940,4190184,2565,12000,1736224538,1475,10714,373,56,11252,1021346934
3906080717,6664360,4128435,1737861,2805356,5583887,3459105,1741515,2811254,1,5000,1208526,1219885,2230837,RAL-LCG2_UCORE,0.7589692,1502,5000,1.92,0,19790,2884689492,0,6552,1433986,1445512,2521660,0,19525,2852808866,5779,1715,90,77,1979,629136719
3906038662,6778268,3905991,1628804,2826548,6025462,3472185,1630621,2829700,1,5000,930315,944558,2189293,RAL-LCG2_UCORE,0.7398104,1561,5000,2.26,0,21100,2904470875,0,6593,1467142,1481332,2547036,0,19491,2871721443,4650,1804,87,78,2110,295673512
3905632150,14306188,863973,173415,2871512,12294025,742455,172889,2862806,1,582,2124987,2143483,4004892,RAL-LCG2_UCORE,0.7392155,15868,582,2.49,0,214660,14303687307,38377,16711,2558908,2579320,4696856,2565,20000,2899838207,1477,16981,4297,79,21466,1037952686
3905632113,14960844,1149107,219394,2856412,11735655,901388,219183,2853665,1,582,1777190,1787112,3989091,RAL-LCG2_UCORE,0.88648075,12557,582,4.77,0,141650,14276318364,38377,16680,2430785,2441632,4731824,2565,20000,2890415767,1198,13375,589,74,14165,4258440558
3905632044,14875036,942809,180694,2850884,12200058,773264,180348,2845414,1,582,1934032,1944889,3963174,RAL-LCG2_UCORE,0.7227425,15127,582,6.47,0,209300,14248269597,38377,16648,2608395,2619832,4657992,2565,20000,2882116228,850,16191,4559,76,20930,2097155186
3905632122,15401120,864103,160738,2864888,11791179,661561,160381,2858512,1,582,1982588,1992623,4019662,RAL-LCG2_UCORE,0.8958758,17139,582,2.5,0,191310,14282223241,38377,16686,2657487,2668684,4677028,2565,20000,2895433111,1203,18324,601,98,19131,1053295615
3905632103,14866100,1019890,197469,2878356,12194210,836585,196787,2868404,1,582,2136959,2149983,3939336,RAL-LCG2_UCORE,0.5665794,13203,582,3.22,0,233030,14322625558,38377,16733,2541583,2553312,4731572,2565,20000,2905563064,1076,14957,8096,133,23303,4304901547
3905632093,14383792,1011954,201404,2862736,11513058,809987,200982,2856732,1,582,2291362,2302068,4035533,RAL-LCG2_UCORE,0.89699596,13855,582,3.15,0,154460,14282103800,38377,16686,2622125,2633336,4682024,2565,20000,2893687259,1069,14628,610,77,15446,502990168
3906038832,6624252,4620731,1970134,2824372,5357665,3737227,1975143,2831553,1,5000,1198988,1207246,2207802,RAL-LCG2_UCORE,0.24707174,1350,5000,1.23,0,54640,2904828971,0,6594,1489167,1498240,2530904,0,19504,2873571567,5800,1534,3721,54,5464,1816091851
3905632168,14688392,975732,190968,2874788,11545152,766930,190406,2866331,1,582,1910724,1921894,4014193,RAL-LCG2_UCORE,0.721327,14459,582,4.81,0,200450,14338664046,38377,16751,2584303,2595644,4731868,2565,20000,2903364677,1472,15479,4379,77,20045,1054175500
3905632084,15148660,826921,156723,2871068,12150912,663283,155769,2853592,1,582,1942041,1952241,4008968,RAL-LCG2_UCORE,0.8899265,17439,582,2.92,0,195960,14254520137,38377,16655,2201967,2211216,4694180,2565,20000,2890458044,2398,18803,569,86,19596,990375887
3906038643,6558172,3536370,1517420,2814044,5326643,2872292,1521349,2821331,1,5000,1182496,1191201,2176271,RAL-LCG2_UCORE,0.17907001,1706,5000,4.62,0,95270,2892860753,0,6569,1440410,1450216,2531240,0,19501,2863076013,4486,1925,7351,95,9527,209972307
3905632037,15776932,864396,157436,2873532,12147291,665533,156399,2854594,1,582,2090728,2102565,4005578,RAL-LCG2_UCORE,0.89537525,17347,582,3.44,0,193740,14291071958,38377,16697,2679228,2690808,4737048,2565,20000,2891383521,852,18748,447,65,19374,2097076063
3906038793,6213488,4525328,2044504,2807200,5619939,4093042,2049502,2814063,1,5000,852874,862933,2172759,RAL-LCG2_UCORE,0.68021107,1289,5000,2.1,0,18950,2886502435,0,6556,1190671,1201420,2524844,0,19520,2855749766,5109,1454,258,76,1895,2111934303
3905632132,18614296,1275412,195457,2852656,11727715,803558,195278,2850034,1,582,1971929,1982642,3994279,RAL-LCG2_UCORE,0.62884796,13319,582,2.28,0,211800,14292722302,38377,16699,2697829,2707076,4671012,2565,20000,2886901037,1204,15011,5973,61,21180,4252912358
3906038782,6403500,3460255,1514117,2802004,5389767,2912465,1516669,2806726,1,5000,1162976,1183034,2182186,RAL-LCG2_UCORE,0.64798206,1445,5000,10.46,0,22300,2877556131,0,6537,1415699,1440188,2522572,0,19482,2848202803,4913,1974,74,59,2230,503001936
3905632141,13968972,856386,174448,2845524,11958507,733132,174079,2839500,1,582,2126517,2135915,3993889,RAL-LCG2_UCORE,0.7353699,15695,582,3.2,0,213430,14226846623,38377,16623,2458481,2467644,4685404,2565,20000,2876080270,1475,16750,4367,77,21343,1926246475
3906038686,6553064,3769852,1616106,2809248,5520769,3175993,1620014,2816040,1,5000,1194031,1207082,2240165,RAL-LCG2_UCORE,0.7147966,1599,5000,1.97,0,22370,2887791824,0,6558,1436139,1450536,2590292,0,19540,2857667823,4715,1845,76,215,2237,275307469
3906038658,6424512,3152228,1381117,2814836,5537885,2717199,1384519,2821770,1,5000,1178449,1198221,2205768,RAL-LCG2_UCORE,0.69390196,1741,5000,3.74,0,25090,2896091966,0,6576,1428128,1446284,2521476,0,19524,2863553909,4479,2165,104,80,2509,1635410951
3906038707,6482280,3493607,1517350,2815396,5215793,2811038,1521327,2822776,1,5000,1154914,1163680,2171615,RAL-LCG2_UCORE,0.75055283,1697,5000,5.76,0,22610,2894319963,0,6572,1431730,1441528,2529392,0,19486,2864612957,5082,1924,128,81,2261,460537111
3905632169,15209508,1044079,195964,2854688,11614346,797284,195397,2846424,1,582,1521493,1532101,4000476,RAL-LCG2_UCORE,0.87184954,13906,582,3.22,0,159500,14269150701,38377,16671,1846059,1856784,4664032,2565,20000,2883058919,1471,14988,745,62,15950,4086247404
3905632110,15595904,951910,175056,2868088,12143872,741212,174569,2860108,1,582,2185534,2196389,4012412,RAL-LCG2_UCORE,0.8721618,15480,582,23.07,0,177490,14293291375,38377,16699,2658970,2670252,4748788,2565,20000,2897114194,1202,16821,664,99,17749,1678036138
3905632076,16928600,964120,162918,2860620,12262419,698371,162459,2852560,1,582,1917851,1930411,4015435,RAL-LCG2_UCORE,0.8716845,16399,582,2.11,0,188130,14258179687,38377,16659,2554033,2563352,4740636,2565,20000,2889431921,2392,18013,565,79,18813,979211219
3906038745,6808384,3669360,1514573,2810244,6003919,3235796,1518463,2817462,1,5000,1006683,1018715,2211932,RAL-LCG2_UCORE,0.75769746,1698,5000,1.18,0,22410,2888730723,0,6560,1397602,1409804,2540940,0,19512,2859103437,4714,1925,82,67,2241,338004083
3906038737,6432188,4310576,1891188,2822008,5208359,3490418,1896166,2829435,1,5000,1206301,1215105,2201497,RAL-LCG2_UCORE,0.7173145,1421,5000,10.43,0,19810,2902783574,0,6590,1451957,1461656,2549568,0,19545,2871412277,4868,1604,181,78,1981,444936036
3905632041,14906632,859578,164685,2855944,11686309,673881,163902,2842367,1,582,1856815,1874265,3996534,RAL-LCG2_UCORE,0.840771,16052,582,3.3,0,190920,14239367205,38377,16637,2175672,2198724,4678016,2565,20000,2878982630,846,17782,1027,131,19092,980442312
3906038817,6854344,3818742,1568048,2814524,5909906,3292570,1571994,2821607,1,5000,1190125,1204282,2202561,RAL-LCG2_UCORE,0.734319,1639,5000,1.33,0,22320,2895064858,0,6574,1428117,1444116,2526584,0,19512,2863400169,5373,1875,122,78,2232,394188561
3905632154,14312408,879917,176516,2871152,11675567,717806,175370,2852511,1,582,2100822,2119261,4016249,RAL-LCG2_UCORE,0.87913823,15588,582,2.14,0,177310,14302514094,38377,16710,2496345,2520552,4691276,2565,20000,2889271948,1478,16730,814,85,17731,1047821861
3905632117,16332108,1068289,187843,2871772,11618463,759968,187076,2860034,1,582,1774146,1785754,4016238,RAL-LCG2_UCORE,0.7032762,14318,582,4.19,0,203590,14288165674,38377,16693,2190866,2200116,4752144,2565,20000,2897035485,1198,15729,4418,77,20359,3126247199
3906038719,6501172,3295643,1423893,2808852,5527747,2802184,1427023,2815027,1,5000,1191384,1207067,2249016,RAL-LCG2_UCORE,0.75389665,1838,5000,3.16,0,24380,2884680249,0,6552,1429605,1447348,2585776,0,19513,2856641149,5089,2085,138,82,2438,1686500186
3905632095,15238984,1019783,191260,2858072,11567475,774088,190481,2846436,1,582,1595069,1616784,3998639,RAL-LCG2_UCORE,0.8776983,14231,582,2.77,0,162140,14230317534,38377,16627,2090404,2110364,4735268,2565,20000,2883230157,1066,15380,593,90,16214,1074502443
3906038669,6915652,3991898,1627721,2819900,5873629,3390415,1631329,2826150,1,5000,1098200,1111889,2214790,RAL-LCG2_UCORE,0.73213464,1588,5000,1.26,0,21690,2896508748,0,6577,1443408,1458080,2534496,0,19497,2868024273,4705,1815,140,66,2169,379156705
3906038696,6558220,3663730,1568104,2806968,5538185,3093890,1571554,2813144,1,5000,1160028,1173181,2217876,RAL-LCG2_UCORE,0.7189685,1645,5000,1.57,0,22880,2887164826,0,6557,1429293,1443944,2525488,0,19537,2854731338,4505,1894,198,75,2288,1458269328
3905632079,16185016,1079633,190829,2860768,12124837,808796,190038,2848900,1,582,1803709,1814050,4001609,RAL-LCG2_UCORE,0.88184243,14225,582,6.89,0,161310,14238319817,38377,16636,2277430,2286448,4654440,2565,20000,2885715499,1066,15388,520,78,16131,1072223386
3906038804,6787208,3919966,1625070,2813720,5999354,3464940,1628933,2820409,1,5000,1144759,1158596,2206158,RAL-LCG2_UCORE,0.6970917,1558,5000,1.27,0,22350,2895427777,0,6574,1428461,1443532,2525292,0,19455,2862216646,5317,1805,203,74,2235,506895571
3905632087,15125068,926763,175944,2871468,11668006,714937,175372,2862140,1,582,1626708,1639814,4013209,RAL-LCG2_UCORE,0.73802775,15627,582,3.11,0,211740,14282193641,38377,16686,2177352,2188104,4714700,2565,20000,2899125627,2390,16780,4184,86,21174,1052701919
3905632058,15013036,992853,188961,2857308,12167854,804694,188863,2855819,1,582,2144118,2160126,3954019,RAL-LCG2_UCORE,0.63316965,13408,582,1.99,0,211760,14241825889,38377,16640,2710687,2722408,4740608,2565,20000,2892579082,837,15539,5224,116,21176,2147778966
3906038702,7002584,4183574,1684944,2820308,5829087,3482488,1688558,2826355,1,5000,1136329,1145101,2157701,RAL-LCG2_UCORE,0.73158914,1510,5000,1.48,0,20640,2897796813,0,6579,1436111,1446160,2523916,0,19487,2868290055,5080,1754,131,75,2064,404070370
3905632083,14952232,973987,186884,2868968,11884764,774172,186257,2859349,1,582,1576195,1597129,4011038,RAL-LCG2_UCORE,0.8887678,14678,582,2.48,0,165150,14314332885,38377,16723,2051703,2073260,4735368,2565,20000,2896345882,2393,15781,498,84,16515,2129077303
3906038755,6400332,3338736,1465347,2809060,5556526,2898564,1467558,2813297,1,5000,1160610,1176196,2188407,RAL-LCG2_UCORE,0.73276955,1733,5000,2.87,0,23650,2887185424,0,6557,1434780,1450896,2526728,0,19522,2854875763,4909,2035,102,77,2365,1543054823
3905632119,13169504,798151,173267,2858920,11359482,688453,172664,2848965,1,582,2383997,2406800,4004211,RAL-LCG2_UCORE,0.81926996,15127,582,5.51,0,184640,14210632894,38377,16604,2942843,2963452,4725444,2565,20000,2885724136,1211,16922,1005,256,18464,1074149799
3906038728,6552404,3782221,1618425,2803796,5445676,3143389,1621959,2809918,1,5000,1202158,1213998,2214279,RAL-LCG2_UCORE,0.7235023,1570,5000,1.8,0,21700,2880646257,0,6543,1441479,1454404,2547808,0,19483,2851422839,4709,1855,96,80,2170,529631322
3906038828,7108120,3828887,1511861,2806688,5995301,3229452,1515396,2813249,1,5000,1173326,1183800,2205980,RAL-LCG2_UCORE,0.76266664,1716,5000,1.69,0,22500,2884195349,0,6551,1436913,1446984,2524040,0,19530,2854830341,5377,1925,105,87,2250,374100513
3906038692,6548368,4385564,1883249,2812000,5537123,3708315,1887708,2818657,1,5000,1178523,1191291,2188847,RAL-LCG2_UCORE,0.7214358,1427,5000,1.68,0,19780,2890903752,0,6565,1432395,1446808,2523852,0,19514,2860408368,4703,1584,186,76,1978,355434978
3906038819,6673488,3843448,1620861,2814348,5547360,3194880,1624901,2821361,1,5000,1216877,1228683,2248744,RAL-LCG2_UCORE,0.75343764,1589,5000,1.29,0,21090,2894678446,0,6573,1473426,1483404,2522644,0,19506,2863157874,5376,1845,77,59,2109,347020046
3905632111,15315336,860421,160706,2860552,11972269,672606,160145,2850556,1,582,1838036,1849961,4015126,RAL-LCG2_UCORE,0.89351803,17093,582,2.58,0,191300,14267276504,38377,16669,2215089,2228060,4661964,2565,20000,2887260309,1201,18286,601,91,19130,1058883992
3905632136,15390780,1049907,194037,2844432,11955981,815596,193384,2834853,1,582,2194756,2205699,3998428,RAL-LCG2_UCORE,0.8801353,14054,582,2.36,0,159680,14248045310,38377,16647,2763472,2772932,4703496,2565,20000,2871330907,1477,15060,660,85,15968,2126410620
3905632153,15174164,815062,153822,2863748,11663090,626468,153010,2848627,1,582,1803229,1813564,4002103,RAL-LCG2_UCORE,0.8941306,17854,582,2.77,0,199680,14244924816,38377,16644,2315829,2325464,4729096,2565,20000,2885128314,1478,19093,654,87,19968,995098660
3906038694,6423196,3465412,1516404,2810680,5423305,2925956,1519693,2816776,1,5000,1210235,1223886,2231320,RAL-LCG2_UCORE,0.74290556,1754,5000,2.33,0,23610,2893058967,0,6569,1438041,1453220,2527608,0,19532,2858447674,4504,1975,170,83,2361,1570941147
3906038766,6884404,3969386,1623614,2815956,5996479,3457429,1626764,2821419,1,5000,1171160,1183718,2190877,RAL-LCG2_UCORE,0.7590133,1600,5000,0.95,0,21080,2895066304,0,6574,1439796,1453964,2529108,0,19491,2863189894,5288,1804,118,75,2108,383536172
3906038722,5724092,3686459,1819069,2824532,5293167,3408933,1820660,2827002,1,5000,812428,825330,2214355,RAL-LCG2_UCORE,0.7161616,1418,5000,4.19,0,19800,2902283563,0,6589,1329173,1338308,2529356,0,19548,2868961091,4706,1665,93,78,1980,2042677604
3905632039,14152156,959404,194930,2875408,11855162,803686,193594,2855702,1,582,2333519,2342775,4014086,RAL-LCG2_UCORE,0.7209302,14229,582,2.05,0,197370,14287594400,38377,16693,2759375,2769104,4684096,2565,20000,2892636156,840,15148,4396,77,19737,1482248540
3905632086,16776488,1027951,175438,2863204,12204697,747822,174986,2855837,1,582,2231264,2242203,4016483,RAL-LCG2_UCORE,0.8754444,15266,582,3.19,0,174380,14307574246,38377,16716,2622209,2631840,4729548,2565,20000,2892859821,1068,16753,472,73,17438,2107824452
3906038726,6349096,3654566,1619784,2814060,5345213,3076727,1622153,2818174,1,5000,1225129,1238562,2235965,RAL-LCG2_UCORE,0.74321216,1615,5000,1.49,0,21730,2890885908,0,6565,1441305,1456180,2523096,0,19518,2859883554,4711,1855,98,77,2173,372151714
3905632059,15946592,949599,170318,2860152,12249191,729423,169471,2845933,1,582,2174954,2188111,3986623,RAL-LCG2_UCORE,0.871723,15861,582,2.79,0,181950,14246795391,38377,16646,2834958,2848500,4675972,2565,20000,2882576221,1069,17222,748,69,18195,1874248299
3906038665,6445256,3475482,1509853,2800012,5562582,2999518,1513802,2807334,1,5000,1179255,1194870,2190246,RAL-LCG2_UCORE,0.2914783,1741,5000,1.68,0,59730,2882261310,0,6547,1435052,1452408,2527996,0,19494,2848656757,4513,1965,3755,85,5973,391882104
3906038788,7092768,3709394,1471961,2814552,5986085,3130618,1475543,2821400,1,5000,1178135,1193084,2195365,RAL-LCG2_UCORE,0.22461063,1745,5000,6.38,0,77690,2894875484,0,6573,1428674,1443712,2525896,0,19508,2863186016,5080,1995,5563,84,7769,450053517
3905632033,15381020,976875,182413,2872128,11848894,752544,181600,2859318,1,582,2297608,2310067,4004328,RAL-LCG2_UCORE,0.8872462,14943,582,2.16,0,168420,14296951189,38377,16703,2959082,2968244,4739636,2565,20000,2896359324,1069,16182,416,79,16842,2135515822
3905632050,15410108,943720,174704,2852768,12002687,735048,174202,2844569,1,582,2269969,2281648,3982880,RAL-LCG2_UCORE,0.9002867,15701,582,4.07,0,174400,14201555177,38377,16594,2683742,2692440,4678668,2565,20000,2880952021,1073,16772,419,78,17440,4265677861
