pandaid,IObytesRead,IObytesReadRate,IObytesWriteRate,IObytesWritten,IOcharRead,IOcharReadRate,IOcharWriteRate,IOcharWritten,actualcorecount,assignedpriority,avgpss,avgrss,avgvmem,computingsite,cpu_eff,cpuconsumptiontime,currentpriority,dbTime,failedattempt,hs06sec,inputfilebytes,maxcpucount,maxdiskcount,maxpss,maxrss,maxvmem,minramcount,nevents,outputfilebytes,queue_time,timeExe,timeStageIn,timeStageOut,wall_time,workDirSize
3907924161,7476696,952018,1935037,15196848,26436089,3366147,1917705,15060732,8,450,12015909,17710167,29397139,BU_ATLAS_Tier2_MCORE,6.732745,55700,450,473.74,0,1324518,3010141463,11572,17740,18563660,23042744,37765448,19995,1000,943875477,1086,8129,68,11,8273,14486543635
3907924418,8372828,1118124,1968303,14739208,26046987,3478366,1949985,14602037,8,450,11762887,17428026,28931344,BU_ATLAS_Tier2_MCORE,6.6895766,52948,450,489.27,0,1267202,2904459493,11572,17636,18353436,22774968,36726496,19995,1000,921279040,1757,7719,72,15,7915,13960718107
3907945167,7850816,1647046,2898120,13814184,22368433,4692742,2793196,13314055,8,450,11272100,16740942,27298364,DESY-ZN_MCORE,6.470542,32948,450,246.01,1,723876,2645986059,12957,17377,17930471,22722408,37817972,19995,1000,866041410,288,4906,87,38,5092,12846168333
3907924422,8363692,995515,1846887,15516376,26643757,3171359,1794922,15079802,8,450,12099051,17756163,29063190,BU_ATLAS_Tier2_MCORE,6.771634,60254,450,444.82,0,1424582,2995096084,11572,17721,18836889,23325808,36987556,19995,1000,940763952,1812,8679,79,21,8898,14441921923
3907924460,7767024,1214264,2046227,13088664,22506742,3518611,1988746,12720989,8,450,11223352,17128987,28110497,BU_ATLAS_Tier2_MCORE,6.712148,45307,450,472.68,0,1080684,2518438701,11572,17280,18231229,23130844,36775212,19995,1000,835344882,2104,6588,71,14,6750,11228929235
3907924448,7596488,1033178,1906426,14017076,24475975,3328914,1882303,13839709,8,450,11102438,16712485,27173738,BU_ATLAS_Tier2_MCORE,6.4787807,50379,450,480.7,0,1244948,2741633841,11572,17497,17960632,22818044,37530912,19995,1000,884479297,1990,7578,69,19,7776,13217688275
3907924303,7735892,1163907,1921977,12774392,22193393,3339117,1901381,12637503,8,450,10659526,16107408,26442898,BU_ATLAS_Tier2_MCORE,6.444842,45043,450,459.0,0,1118948,2485232384,11572,17237,17468164,22347152,36040164,19995,1000,832772481,1205,6858,59,17,6989,12038489061
3907924354,8260936,1179146,1915992,13423176,23990346,3424326,1888910,13233439,8,450,11026457,16623052,27467949,BU_ATLAS_Tier2_MCORE,6.610832,48702,450,500.79,0,1179467,2611135504,11572,17358,17608267,22397416,35698536,19995,1000,855874633,1650,7218,66,13,7367,11877301232
3907924355,7261172,1018553,1957450,13954480,23952952,3359975,1931719,13771049,8,450,11581820,17382686,28472471,BU_ATLAS_Tier2_MCORE,6.7511606,50897,450,477.62,0,1207004,2728377935,11572,17464,18283034,22698204,36205060,19995,1000,883882118,1679,7358,83,10,7539,13206755730
3907924351,8107136,1209632,1988645,13328196,23353667,3484504,1961414,13145687,8,450,11283505,16777024,28174205,BU_ATLAS_Tier2_MCORE,6.6919036,47111,450,464.74,0,1127113,2586477583,11572,17318,17684442,22121208,36142584,19995,1000,854252292,1642,6898,49,17,7040,12537368784
3907924335,9615512,1324315,2086779,15151568,25294732,3483766,1944084,14115493,8,450,11338761,17349715,28214311,BU_ATLAS_Tier2_MCORE,6.7550836,51825,450,317.96,0,1228298,2791848741,11572,17527,18209594,22909292,37256588,19995,1000,895888382,1490,7468,101,33,7672,13488901976
3907924326,7968040,1006696,1878252,14866440,26215059,3312056,1856590,14694989,8,450,11829796,17378481,28894125,BU_ATLAS_Tier2_MCORE,6.713087,56014,450,478.92,0,1335886,2912106703,11572,17650,18699678,23104504,37817316,19995,1000,921930884,1352,8139,81,17,8344,14055060859
3907924327,8194784,1130467,1956926,14185804,24433416,3370580,1933357,14014950,8,450,11104171,16589678,27400434,BU_ATLAS_Tier2_MCORE,6.635096,50440,450,464.09,0,1217090,2759041126,11572,17506,17462319,21929384,35840796,19995,1000,891777424,1362,7468,58,11,7602,13389680632
3907924492,7494044,928369,1607780,12978428,21296974,2638289,1608733,12986125,4,450,7099987,10461868,17139159,SARA-MATRIX_MCORE,3.5272856,30056,450,82.08,0,583858,2591694826,26237,17330,10696440,13234496,20298348,10947,1000,854353308,891,8330,60,30,8521,12643045398
3907924330,8119880,1129415,1983440,14259852,25343754,3525129,1956768,14068098,8,450,11460748,17060344,28545793,BU_ATLAS_Tier2_MCORE,6.710143,50675,450,477.44,0,1209085,2777489725,11572,17507,18822130,23195528,37333276,19995,1000,895379374,1378,7388,61,19,7552,13440527724
3907924340,7029072,937820,1927217,14444720,25808993,3443441,1900373,14243522,8,450,11576522,17178571,28804805,BU_ATLAS_Tier2_MCORE,6.6467075,52283,450,467.09,0,1259357,2818777565,11572,17556,18714254,23202604,37220776,19995,1000,905543126,1535,7709,58,12,7866,13609561635
3907924449,8041980,1277336,2051578,12916532,22189695,3524468,2005272,12624992,8,450,10643997,16624774,27178702,BU_ATLAS_Tier2_MCORE,6.630409,44437,450,292.71,0,1072999,2491316691,11572,17251,17298487,22388480,36139864,19995,1000,832919225,1994,6498,104,25,6702,11992602157
3907924343,7769168,998196,2187525,17025956,26240124,3371378,1937651,15081137,8,450,11970030,17785254,28689197,BU_ATLAS_Tier2_MCORE,6.7,55007,450,450.59,0,1314432,3012896510,11572,17744,18971929,23849692,37506520,19995,1000,948112126,1545,7989,93,26,8210,14504479437
3907924477,7624968,975386,1758158,13744200,23184640,2965780,1759045,13751128,4,450,6983228,10202072,17204734,SARA-MATRIX_MCORE,3.5327377,28866,450,76.8,0,559876,2748055369,26237,17492,10422898,12755968,20642528,10947,1000,886298200,692,8030,78,14,8171,14095290551
3907924557,9927140,1421931,2299397,16053120,31690805,4539290,2269654,15845466,16,450,18268210,29894924,49148809,CYFRONET-LCG2_MCORE,11.15599,82889,450,565.57,0,1688092,3102309313,8331,17818,31680956,42799144,69649528,38091,1000,965245601,1687,7188,114,28,7430,15147588022
3907924319,8047372,850940,1654945,15650868,27518151,2909808,1600421,15135235,8,450,11626670,17825425,29229049,BU_ATLAS_Tier2_MCORE,6.758265,67461,450,321.96,0,1598132,3015655692,11572,17753,18364475,23157180,37462552,19995,1000,944738862,1282,9730,127,33,9982,14484167878
3907924324,7950216,1052355,1931640,14592940,25223173,3338744,1904811,14390258,8,450,11495428,17462067,28268673,BU_ATLAS_Tier2_MCORE,6.6695423,53343,450,502.01,0,1280491,2854088736,11572,17597,18341769,23196064,36303388,19995,1000,909138745,1332,7799,82,18,7998,13756055520
3907924152,8143732,1114565,2043676,14932412,26643926,3646535,2020087,14760053,8,450,11693666,17246709,28385019,BU_ATLAS_Tier2_MCORE,6.700507,51547,450,560.79,0,1231660,2942922067,11572,17677,19039942,23440364,36607032,19995,1000,928358732,958,7508,66,20,7693,14116168515
3907924677,14368956,1160944,1292775,16000620,25667336,2073800,1234155,15275083,4,450,7640160,10755395,17685138,CERN-PROD_T0_4MCORE,3.5623598,46072,450,900.64,0,931176,3076053763,24998,14853,11534374,13928784,20898060,10947,1000,958313323,1006,12748,109,14,12933,14722330624
3907924396,11850316,972645,1273953,15521332,26129504,2144646,1232802,15019962,4,450,7690588,10845043,17636479,CERN-PROD_T0_4MCORE,3.579477,45173,450,1011.07,0,908640,3012105748,24998,14864,11906413,14342920,21045764,10947,1000,945018463,897,12496,61,28,12620,14405947665
3907924184,9909796,858731,1267462,14626572,23348402,2023251,1221692,14098379,4,450,7420577,10443536,17077589,CERN-PROD_T0_4MCORE,3.4844036,41778,450,1135.98,0,863280,2850233467,24998,14860,11213971,13637428,20998688,10947,1000,907809461,863,11834,63,13,11990,13583744684
3907924201,13496316,1090095,1258176,15577304,24873115,2008997,1207289,14947282,4,450,7328876,10397311,16916549,CERN-PROD_T0_4MCORE,3.482427,44885,450,1283.45,0,928008,2998326212,24998,14856,11232633,13631036,20503280,10947,1000,942977364,797,12752,76,12,12889,14392138812
3907945191,7789728,1677182,2936876,13640416,21964070,4729017,2823214,13112510,8,450,10962583,16350304,26876824,DESY-ZN_MCORE,6.3436007,31921,450,200.01,1,715346,2599829926,12957,17345,17354682,22398872,37482372,19995,1000,856698475,318,4816,89,21,5032,12571816341
3907924160,7682584,986700,2009476,15646048,26728669,3432855,1935905,15073215,8,450,11614555,17466599,28463195,BU_ATLAS_Tier2_MCORE,6.5993915,54214,450,495.79,0,1315233,2999966964,11572,17730,18422632,23410868,37756984,19995,1000,940600594,1075,8019,103,21,8215,14424633529
3907945184,8154596,1752793,2779752,12932364,21969980,4722346,2743949,12765797,8,450,11127033,16626637,27209867,DESY-ZN_MCORE,6.462127,32078,450,337.12,1,705679,2519874247,12957,17284,17901944,22747080,37216684,19995,1000,835537078,259,4796,88,20,4964,12159926272
3907924166,7746520,1068773,1762754,12776528,22054095,3042763,1735890,12581815,8,450,11085889,16667114,27277085,BU_ATLAS_Tier2_MCORE,6.3945994,49021,450,487.59,0,1227337,2508692518,11572,17257,17805026,22830152,37078908,19995,1000,834101239,1091,7498,77,19,7666,12151096618
3907924678,14349504,1249693,1367478,15701960,25086161,2184744,1270716,14590901,4,450,7226994,10262109,16750832,CERN-PROD_T0_4MCORE,3.538513,42356,450,1030.93,0,861840,2919441087,24998,14866,11010272,13392228,20071296,10947,1000,925114872,1021,11793,65,14,11970,13986614653
3907945196,8101564,1441529,2596715,14593848,24347687,4332238,2537661,14261955,8,450,11592395,17631613,28939135,DESY-ZN_MCORE,6.610178,39357,450,235.8,1,846417,2852714841,12957,17590,18751522,23606468,37472092,19995,1000,908309948,338,5777,79,22,5954,13708547002
3907924188,7173676,579233,1107122,13711456,22926308,1851170,1104841,13683197,4,450,6988728,10160739,16905547,CERN-PROD_T0_4MCORE,3.486428,45212,450,1050.64,0,933696,2741351393,24998,14862,10681017,13115752,21036096,10947,1000,884913800,769,12752,108,24,12968,13140454165
3907924400,13228092,1117989,1369546,16204516,24969643,2110342,1232518,14583195,4,450,7303945,10278071,16831094,CERN-PROD_T0_4MCORE,3.492228,43136,450,1088.31,0,889344,2923898908,24998,14873,11040651,13284824,20234920,10947,1000,925721698,930,12153,71,35,12352,13965926400
3907924491,7544312,852502,1697091,15018600,24631394,2783331,1697628,15023351,4,450,7329794,10689212,17414196,SARA-MATRIX_MCORE,3.5355685,32902,450,77.9,0,637647,3007736411,26237,17738,11170499,13678572,20314772,10947,1000,943854657,891,9111,67,16,9306,14385020928
3907924487,7028176,1177688,2058397,12284048,19685999,3298717,2060051,12293922,4,450,6680137,9879453,16450479,SARA-MATRIX_MCORE,3.4868674,21772,450,68.96,0,427838,2472793476,26237,17224,10339490,12805040,19998972,10947,1000,828636759,1053,6128,50,11,6244,11854162981
3907924287,9673416,1004622,1625760,15654292,25962819,2696341,1564015,15059758,6,450,9806266,14659640,23754491,TRIUMF_MCORE_LOMEM,4.3240695,45433,450,150.18,0,967005,3008133527,19687,17752,15057968,18907500,29055840,15471,1000,941947136,1808,9942,378,54,10507,14412886016
3907924247,11830820,1339683,1600761,14136416,24005753,2718333,1560901,13784405,6,450,9403604,14256795,23411694,TRIUMF_MCORE_LOMEM,4.3282566,42062,450,143.85,0,894390,2761833565,19687,17502,14644590,18271828,28841216,15471,1000,889314475,920,9131,358,69,9718,13236914453
3907924291,11855536,1596327,1678122,12463012,20407795,2747874,1626541,12079929,6,450,8622873,13331095,22174590,TRIUMF_MCORE_LOMEM,4.1883173,34273,450,170.43,0,753117,2379923676,19687,17129,13326628,17128372,28344556,15471,1000,807818529,2025,7690,328,44,8183,11549755907
3907924263,7680740,898866,1657925,14166840,23790640,2784184,1633765,13960396,6,450,9307677,14046346,23142281,TRIUMF_MCORE_LOMEM,4.308372,39986,450,138.27,0,854171,2768748583,19687,17501,14502583,18162044,28853092,15471,1000,894894277,1067,8811,309,49,9281,13334896640
3907924219,21707672,2090534,1843496,19142476,35742656,3442159,1844165,19149423,8,450,13400390,19810833,32348666,INFN-T1-CINECA-SL7_MCORE,6.9970465,75806,450,418.1,0,945591,3864030571,20726,18531,20961088,25573048,38529536,19995,1000,1127632659,1328,10664,69,56,10834,18412689962
3907924237,7580308,867385,1632054,14262948,24412473,2793426,1612626,14093161,6,450,9326561,14046449,22937621,TRIUMF_MCORE_LOMEM,4.2279696,40542,450,207.91,0,882517,2838125907,19687,17567,14721072,18346256,28182024,15471,1000,901755855,856,9041,345,64,9589,13533060107
3907924230,16453556,2201834,2123880,15871032,28780104,3851388,2125447,15882739,8,450,11972123,18076430,30181105,INFN-T1-CINECA-SL7_MCORE,6.589614,52025,450,316.52,0,689075,3170771135,20726,17893,19055756,23663664,37678336,19995,1000,976835808,1632,7691,70,86,7895,15218524411
3907951728,8031628,1116079,1942991,13982332,23073494,3206304,1805088,12989939,8,450,10363169,16211640,26615521,BU_ATLAS_Tier2_MCORE,6.44173,49305,450,691.39,1,1225416,2579111582,11572,17323,17174106,22563136,36210468,19995,1000,847685789,237,7428,116,34,7654,12384915325
3907951740,7684848,1077688,1755344,12517116,22099959,3099199,1730432,12339472,8,450,10699001,16199872,26927842,BU_ATLAS_Tier2_MCORE,6.330532,47460,450,527.69,1,1200280,2442749852,11572,17195,17320783,22979652,36917916,19995,1000,819169330,331,7328,82,20,7497,11746951218
3907924212,14332304,1922236,2018606,15050840,27337640,3666502,2020231,15062955,8,450,11744360,18059966,29938868,INFN-T1-CINECA-SL7_MCORE,6.7766843,53014,450,335.07,0,682791,2997559478,20726,17729,19137520,23839408,37674376,19995,1000,943303382,1175,7670,63,34,7823,14412242762
3907924274,13753104,1524483,1696942,15308936,25373248,2812535,1627490,14682376,6,450,9704316,14402831,23782280,TRIUMF_MCORE_LOMEM,4.387988,43033,450,138.86,0,902581,2948795271,19687,17680,15520788,19022572,29358096,15471,1000,927385918,1257,9271,372,50,9807,14131745913
3907924275,13339768,1557396,1693901,14508996,23306554,2721002,1603872,13737853,6,450,9313288,14071098,23208768,TRIUMF_MCORE_LOMEM,4.3929677,41105,450,152.17,0,861165,2721910361,19687,17461,14610865,18112400,28736140,15471,1000,884186125,1365,8831,304,67,9357,13125731315
3907924269,14254960,1530573,1708580,15912820,26838603,2881695,1654353,15407781,6,450,9819669,14600068,23912325,TRIUMF_MCORE_LOMEM,4.4254,44847,450,153.37,0,932676,3087148101,19687,17813,15542295,19017752,29011352,15471,1000,959725904,1144,9592,348,55,10134,14778462701
3907924286,12301168,1662890,1800918,13322224,21910805,2961935,1751647,12957742,6,450,9142203,13796180,22650134,TRIUMF_MCORE_LOMEM,4.30313,35191,450,268.31,0,752657,2566388131,19687,17311,14081644,17667980,28320620,15471,1000,847803426,1765,7650,399,42,8178,12379166410
3907924595,10231852,1885105,2969092,16115448,24486709,4511405,2592112,14069298,8,450,11442734,17157294,28047815,DESY-ZN_MCORE,6.490875,37699,450,165.18,0,825662,2784389413,12957,17524,18682723,23545756,37350784,19995,1000,895611967,1514,5587,94,21,5808,13442778365
3907924213,10742048,1951367,2337205,12866044,23313131,4234991,2339935,12881069,8,450,10434826,16593575,27676200,INFN-T1-CINECA-SL7_MCORE,6.5887127,38175,450,357.82,0,505700,2548879033,20726,17307,17297964,22332004,36233044,19995,1000,841570804,753,5658,55,16,5794,12277336166
3907924581,8068436,1456899,2537784,14054468,23414238,4227857,2510186,13901630,8,450,11460328,16890768,28098228,DESY-ZN_MCORE,6.656787,39528,450,183.8,0,844142,2755631923,12957,17488,18242056,22884696,37604320,19995,1000,889143287,766,5727,89,25,5938,13330296772
3907924504,15059400,2970112,2733420,13859296,43596837,8598451,5460069,27684257,8,450,11852631,18478949,28321925,IAAS_MCORE,6.287238,34190,450,113.38,0,487848,2765079002,20181,17512,18357071,24239248,36587108,19995,1000,889361322,1946,5258,67,15,5438,12570881574
3907924591,7941188,1493713,2793007,14848764,24994087,4701312,2756114,14652622,8,450,11922901,17642566,28739658,DESY-ZN_MCORE,6.6375284,37814,450,208.4,0,809882,2912748966,12957,17652,18718679,23592300,37926380,19995,1000,921920249,1357,5487,89,22,5697,14013724513
3907924558,9231552,1463556,2399292,15133820,29082911,4610760,2358178,14874485,16,450,17059610,28054513,46150488,CYFRONET-LCG2_MCORE,11.574221,78751,450,554.03,0,1545865,2897333654,8331,17619,31340860,41463568,68318680,38091,1000,920859788,1691,6508,135,32,6804,14197923172
3907924604,7403388,1555410,2959888,14088376,23259358,4886660,2895959,13784089,8,450,11458713,17037127,28013502,DESY-ZN_MCORE,6.573318,33800,450,204.0,0,730984,2740663570,12957,17474,17566016,22263924,37213032,19995,1000,884735110,1743,4946,89,27,5142,13252268799
3907924295,13328740,1687307,1788064,14124664,23197617,2936625,1695498,13393441,6,450,9162262,13796149,22936902,TRIUMF_MCORE_LOMEM,4.257611,36641,450,173.28,0,792047,2647521595,19687,17381,14433285,17967192,29385992,15471,1000,866624575,2145,8130,327,50,8606,12565706437
3907924279,13669108,1555932,1620365,14235168,23422099,2666099,1539699,13526503,6,450,9541924,14281372,23658730,TRIUMF_MCORE_LOMEM,4.208221,40643,450,168.63,0,888867,2691671489,19687,17420,14825947,18555076,28989624,15471,1000,877062635,1518,9081,375,60,9658,12966890918
3907924268,14880712,1493760,1558626,15526904,26904536,2700739,1507579,15018375,6,450,9824731,14567438,23846273,TRIUMF_MCORE_LOMEM,4.375756,47035,450,208.74,0,989277,2987766040,19687,17709,15925216,19406644,29436440,15471,1000,941088481,1143,10253,323,46,10749,14379864623
3907924563,9680844,1658832,2402005,14017956,26907557,4610665,2363259,13791835,16,450,16579388,27639503,45809947,CYFRONET-LCG2_MCORE,11.455417,71688,450,889.36,0,1421814,2693801545,8331,17441,29826078,40952620,68375256,38091,1000,875921858,3502,6037,119,28,6258,13134465224
3907924513,14291148,2408118,2316565,13747820,43240822,7286259,4627180,27460330,8,450,11538472,18239632,28258610,IAAS_MCORE,6.2783947,39579,450,124.3,0,565538,2730910675,20181,17472,17884103,23938412,36693356,19995,1000,883166985,3531,6148,70,11,6304,13190001603
3907924386,10865548,635644,859824,14697624,22892556,1339235,807074,13795926,4,450,5393785,7531961,12835810,CERN-PROD_T0_4MCORE,2.241533,41762,450,1378.88,0,1341432,2759859884,24998,14865,10952190,13236460,20669816,10947,1000,889107573,180,17783,525,42,18631,13203366228
3907924531,8083180,1031295,1684139,13200100,23464875,2993774,1673762,13118771,8,450,11139603,16699461,28144988,CA-VICTORIA-WESTGRID-T2_MCORE,6.5214005,54395,450,182.88,0,748279,2586902612,20181,17332,17272075,22081980,37940668,19995,1000,852461380,1073,8080,130,28,8341,12528200277
3907924525,15498036,2415155,2272539,14582868,45924586,7156715,4539472,29129760,8,450,12258077,19006050,29231161,IAAS_MCORE,6.4336376,43723,450,124.07,0,609675,2880757246,20181,17616,18669546,24164348,36770904,19995,1000,917358181,7907,6629,76,14,6796,13951971328
3907924517,17714716,2303475,1774784,13648856,44588518,5797922,3534024,27178163,8,450,10698202,16943614,26602247,IAAS_MCORE,5.3171177,43829,450,3122.23,0,739487,2709393702,20181,17446,19181615,24560628,36932392,19995,1000,875995292,5462,7920,180,35,8243,12995169902
3907924577,9331244,1459253,2390063,15283336,30194764,4721966,2354872,15058308,16,450,17658826,28723642,48037853,CYFRONET-LCG2_MCORE,11.789188,80473,900,1028.59,0,1550863,2932158587,8331,17651,31591256,40888032,68394888,38091,1000,927537790,20384,6578,102,27,6826,14379157770
3907924541,8038776,855153,1506071,14157660,25274125,2688624,1494572,14049567,8,450,11385612,17025285,28236259,CA-VICTORIA-WESTGRID-T2_MCORE,6.372738,64097,450,203.56,0,902313,2772795064,20181,17508,18259541,22700360,36905144,19995,1000,892859438,2534,9691,180,70,10058,13441150323
3907924663,8006456,896120,1565959,13991172,25383395,2841031,1558849,13927653,8,450,11564709,17268618,28741148,CA-VICTORIA-WESTGRID-T2_MCORE,6.5605483,62194,450,171.23,0,850460,2759602282,20181,17496,18345831,22800544,36975984,19995,1000,889306687,3651,9201,148,39,9480,13320749399
3907924620,7260864,735350,1445633,14274220,23363499,2366157,1433998,14159337,4,450,7638055,10680537,17336763,NIKHEF-ELPROD_MCORE,3.5309973,36680,450,141.78,0,571757,2840970021,32516,17562,11330657,13745208,20796964,10947,1000,906932388,4156,10171,95,18,10388,13583838427
3907924368,7670888,611188,1171144,14698784,24628278,1962290,1164024,14609412,4,450,7625248,10560598,17415681,NIKHEF-ELPROD_MCORE,3.5469968,46416,450,212.64,0,720255,2925887007,32516,17659,11355595,13597308,21020728,10947,1000,926936258,2021,12903,97,19,13086,13986985247
3907924537,7734772,881122,1642110,14414968,25360048,2888940,1632006,14326276,8,450,11869450,17755045,29747095,CA-VICTORIA-WESTGRID-T2_MCORE,6.790392,63042,450,176.82,0,832876,2840606911,20181,17575,18139015,22599128,37806104,19995,1000,910064477,2332,9061,124,22,9284,13412448065
3907924543,8321304,772180,1444582,15567356,28535174,2647940,1435776,15472459,8,450,12260316,18229152,30091665,CA-VICTORIA-WESTGRID-T2_MCORE,6.6547556,75984,450,173.36,0,1024320,3081200270,20181,17799,19225649,23674808,37291152,19995,1000,958754295,2593,11073,160,71,11418,14833118578
3907924632,7346924,814028,1482439,13379596,22601780,2504244,1471337,13279391,4,450,7450044,10494075,17142019,NIKHEF-ELPROD_MCORE,3.5767524,33879,450,134.61,0,521340,2640511928,32516,17363,10869421,13111188,20435908,10947,1000,865501520,4892,9260,80,79,9472,12686704233
3907924619,7422392,738417,1434301,14417252,23509748,2338869,1423885,14312553,4,450,7658770,10606039,17474241,NIKHEF-ELPROD_MCORE,3.5926912,37752,450,110.04,0,578362,2876341059,32516,17603,11401661,13631616,20599668,10947,1000,916973735,4120,10311,89,16,10508,13773438976
3907924358,7569988,739733,1408718,14415976,23794322,2325163,1400184,14328646,4,450,7714368,10662949,17634589,NIKHEF-ELPROD_MCORE,3.5316997,38047,450,137.43,0,592947,2870945895,32516,17596,11685036,13907576,20964172,10947,1000,915549754,854,10541,99,17,10773,13776985217
3907924380,7312528,714574,1451620,14855008,24618022,2405654,1439555,14731546,4,450,7519816,10590310,17081674,NIKHEF-ELPROD_MCORE,3.5261257,38061,450,227.37,0,594103,2952031484,32516,17688,11190532,13622172,20339888,10947,1000,931842154,3567,10521,97,57,10794,14107175549
3907924533,8397624,819748,1539337,15769188,28638958,2795642,1527906,15652084,8,450,12274036,18055310,29668901,CA-VICTORIA-WESTGRID-T2_MCORE,6.6183157,71908,450,219.85,0,974709,3110059233,20181,17828,19104254,23536052,37402152,19995,1000,965526902,2210,10533,147,55,10865,15012162759
3907924623,7485980,813158,1494801,13761224,23110538,2510362,1482133,13644599,4,450,7323914,10301857,16998247,NIKHEF-ELPROD_MCORE,3.5841277,34594,450,114.15,0,531247,2723127016,32516,17461,10865978,13102424,19882056,10947,1000,882218903,4315,9450,83,17,9652,13043409699
3907924651,8107260,810330,1587191,15879664,29556800,2954237,1579946,15807176,8,450,12370964,18214976,29923833,CA-VICTORIA-WESTGRID-T2_MCORE,6.7352242,70996,450,205.57,0,945643,3157354183,20181,17861,19307676,23707236,37791800,19995,1000,975984780,3205,10272,145,46,10541,15158905145
3907924571,9608104,2018608,2404304,11443924,22752997,4780276,2373784,11298658,16,450,13793068,23733086,39014185,CYFRONET-LCG2_MCORE,10.519546,54628,450,774.09,0,1179846,2195202895,8331,16949,27007755,38043492,65476552,38091,1000,767559432,12644,4916,124,27,5193,10690622889
3907924646,7860228,935480,1482354,12455256,22499180,2677726,1473052,12377094,8,450,10372800,15808308,26239569,CA-VICTORIA-WESTGRID-T2_MCORE,6.170316,55792,450,221.84,0,811166,2438016319,20181,17188,16783266,21744748,35994696,19995,1000,819595631,3130,8661,183,49,9042,11801034633
