pandaid,IObytesRead,IObytesReadRate,IObytesWriteRate,IObytesWritten,IOcharRead,IOcharReadRate,IOcharWriteRate,IOcharWritten,actualcorecount,assignedpriority,avgpss,avgrss,avgvmem,computingsite,cpu_eff,cpuconsumptiontime,currentpriority,dbTime,failedattempt,hs06sec,inputfilebytes,maxcpucount,maxdiskcount,maxpss,maxrss,maxvmem,minramcount,nevents,outputfilebytes,queue_time,timeExe,timeStageIn,timeStageOut,wall_time,workDirSize
3848970847,10045496,4037122,64888,161460,132238515,53144521,48740,121281,8,560,4711877,8046726,21396694,FZK-LCG2_UCORE,5.539219,16313,560,21.41,0,295890,20626120967,6129,20041,6368649,14012508,24234500,6786,100000,20457844,2419,2576,184,34,2945,52674297
3849271880,1393492,11507546,130939,15856,258697,2136338,156471,18947,1,5000,647530,654973,1442877,FZK-LCG2_UCORE,0.32911393,104,5000,1.06,0,3968,28166887,0,559,1377302,1386936,2530680,0,304,14700702,1035,163,36,12,316,1695744
3849271896,1023928,16911326,260624,15780,100875,1666068,212737,12880,1,5000,266851,272792,872866,FZK-LCG2_UCORE,0.27244583,88,5000,1.23,0,4056,28532483,0,559,511919,520700,1510200,0,313,15115539,1207,133,33,11,323,1691648
3848970839,29431604,4803628,24145,147936,131568070,21473653,19726,120861,8,560,1937351,3057441,19775499,FZK-LCG2_UCORE,2.1038415,15499,560,23.04,0,740177,20613342208,6129,20029,4226606,6709780,24210388,6786,100000,20055686,2311,6328,848,33,7367,51420160
3848970828,6723536,2812459,73555,175844,131910877,55178406,48514,115980,8,560,5507260,12156677,21897317,FZK-LCG2_UCORE,5.821745,17081,560,17.28,0,294784,20607248253,6129,20023,6127634,13868308,24250588,6786,100000,19910730,1972,2505,262,32,2934,48740483
3849271907,1393872,11510684,443259,53676,256795,2120629,149479,18101,1,5000,645445,652809,1442786,FZK-LCG2_UCORE,0.3121212,103,5000,0.98,0,4144,27265419,0,557,1377598,1387116,2530452,0,283,13733065,1354,173,44,11,330,1687552
3848970833,2913028,1293556,49922,112424,131421313,58358814,29170,65691,8,560,5996644,13638921,21659912,FZK-LCG2_UCORE,6.246862,16423,560,21.58,0,264140,20582193220,6129,19999,6697949,15412836,24170864,6786,100000,20211194,2314,2335,121,31,2629,54427648
3848970760,9286924,3323946,70821,197872,131626567,47111361,43474,121466,8,560,4472712,9045227,20505290,FZK-LCG2_UCORE,4.9144015,15731,560,27.03,0,321610,20609475276,6129,20025,6252696,14516488,24223900,6786,100000,20731818,1839,2925,123,33,3201,54579200
3849271803,1394080,11512402,125192,15160,250036,2064820,119097,14422,1,5000,632087,639408,1417621,FZK-LCG2_UCORE,0.33449477,96,5000,1.03,0,3604,25736098,0,553,1347423,1356956,2496840,0,253,12287588,1078,173,36,12,287,1687552
3848970692,10753620,3705150,110528,320792,132057132,45500169,42178,122416,8,560,3488062,5934992,21064753,FZK-LCG2_UCORE,4.7703333,16305,560,29.72,0,343413,20603294098,6129,20020,6013524,13996716,24192588,6786,100000,21718613,2253,3007,279,29,3418,50224750
3849271847,1393972,7757757,50843,9136,245313,1365223,83650,15030,1,5000,536934,544417,1347953,FZK-LCG2_UCORE,0.20365535,78,5000,0.97,0,4810,26547661,0,555,1356321,1366020,2504808,0,272,13062637,945,223,37,13,383,1687552
3849271824,1388044,11462556,168761,20436,266987,2204796,199201,24122,1,5000,702268,709974,1515354,FZK-LCG2_UCORE,0.29102167,94,5000,0.78,0,4056,26481347,0,555,1397104,1407008,2547832,0,267,13025492,1117,163,35,12,323,1687552
3849271890,1194576,9864885,72340,8760,114304,943931,109761,13291,1,5000,379430,386881,1149013,FZK-LCG2_UCORE,0.24570024,100,5000,1.82,0,5111,28180689,0,559,802078,811864,1901144,0,305,14698164,1037,193,32,14,407,1699840
3849271900,840188,6994735,98403,11820,98799,822526,107183,12874,1,5000,98359,102137,472200,FZK-LCG2_UCORE,0.29813665,96,5000,1.55,0,4043,28071876,0,558,256138,264124,1089196,0,297,14535676,1208,143,37,9,322,1687552
3848970866,11466008,4291371,69482,185648,131971933,49393004,45266,120945,8,560,4160454,7471228,21445209,FZK-LCG2_UCORE,5.1046104,16054,560,21.07,0,315984,20583703312,6129,20001,5236672,10623000,24273728,6786,100000,20180365,1934,2767,187,32,3145,50355440
3848970807,16993964,5387560,52612,165956,132121658,41886247,38020,119927,8,560,2895755,4756631,21178137,FZK-LCG2_UCORE,4.470293,16026,560,31.38,0,360192,20611869715,6129,20028,4929625,9425968,24218892,6786,100000,21578258,2107,3288,191,29,3585,49447917
3849271892,1396328,7687311,172912,31408,269368,1482976,147502,26792,1,5000,626015,652989,1609124,FZK-LCG2_UCORE,0.27918783,110,5000,2.05,0,4948,26434773,0,555,1293625,1303344,2546456,0,269,12908578,1045,223,47,16,394,1691648
3848970768,21223948,6687176,56710,179988,131826495,41535486,38262,121439,8,560,3767253,6118728,21669937,FZK-LCG2_UCORE,4.8308663,17623,560,18.61,0,366521,20579284637,6129,19997,5569839,11820896,24225560,6786,100000,20658857,2077,3290,177,33,3648,53680483
3849271758,1394056,11605799,102000,12252,253048,2106684,132230,15883,1,5000,633244,640766,1434589,FZK-LCG2_UCORE,0.3353846,109,5000,0.8,0,4081,27638810,0,557,1340945,1350776,2506856,0,294,14176815,511,173,41,13,325,1691648
3848970541,4992628,1753241,88801,252876,131847036,46300194,42753,121746,8,560,4579838,8909541,21512464,FZK-LCG2_UCORE,4.5224633,15200,560,17.32,0,337686,20595626906,6129,20012,6714046,15415784,24229588,6786,100000,21041956,1114,2968,238,36,3361,55237734
3849271782,1382980,7654981,57587,10404,242700,1343380,74817,13516,1,5000,523679,550008,1435057,FZK-LCG2_UCORE,0.2444934,111,5000,2.98,0,5701,26993950,0,556,1196398,1206172,2321048,0,272,13544591,694,243,48,14,454,1695744
3848970607,2303436,1080989,91365,194688,131750541,61829768,33437,71251,8,560,6255774,14112058,22115430,FZK-LCG2_UCORE,6.18306,15841,560,39.13,0,257409,20587073545,6129,20004,6849390,15485536,24173796,6786,100000,20800820,1678,2243,147,23,2562,54620160
3849271858,1381596,11409308,100054,12116,241885,1997505,111581,13511,1,5000,611791,619214,1398166,FZK-LCG2_UCORE,0.28440368,93,5000,0.9,0,4106,27190925,0,557,1164880,1174484,2295040,0,287,13625992,934,183,33,9,327,1687552
3849271763,1252752,10429415,115720,13900,140924,1173226,111847,13434,1,5000,459661,467044,1322208,FZK-LCG2_UCORE,0.2842377,110,5000,4.05,0,4860,27751588,0,558,908409,917764,2075988,0,294,14245420,796,193,35,12,387,1699840
3849271748,1413968,5861956,104257,25148,290495,1204322,117792,28412,1,5000,429806,455396,1332440,FZK-LCG2_UCORE,0.21252371,112,5000,2.66,0,6618,27269834,0,557,781070,790796,1927588,0,284,13675539,516,284,48,17,527,1708032
3848970664,10323616,4254077,79360,192588,131721329,54278728,49271,119569,8,560,4658108,9020988,21619468,FZK-LCG2_UCORE,5.5163536,15854,560,18.64,0,288756,20612801804,6129,20029,6323708,14969220,24210744,6786,100000,21241577,1499,2548,162,34,2874,54717172
3848970582,16036080,5392757,54585,162316,132181005,44451018,40916,121671,8,560,3334636,5382007,21084423,FZK-LCG2_UCORE,4.914542,16965,560,16.25,0,346829,20608709512,6129,20025,4956524,8779064,24199428,6786,100000,20863634,1640,3078,197,33,3452,48688248
3848970771,9515232,3824017,63100,157012,132084334,53082558,37131,92393,8,560,4193612,7240274,21072635,FZK-LCG2_UCORE,5.54908,16281,560,15.22,0,294784,20609877642,6129,20026,5701679,11750512,24202580,6786,100000,21486082,1838,2575,159,32,2934,54937974
3848970552,15575420,4753868,47159,154512,131973607,40280469,36070,118181,8,560,3304843,5302998,21441863,FZK-LCG2_UCORE,4.1633177,16162,560,44.99,0,390032,20593251482,6129,20010,5423324,11441908,24249212,6786,100000,19883811,1260,3431,258,34,3882,54161408
3849312103,15080252,5403141,66000,184208,132256624,47386558,42520,118675,8,560,3890518,7229001,21531562,FZK-LCG2_UCORE,4.9172206,16276,560,19.88,0,332562,20626337823,8341,20043,5610989,13611616,24200340,6368,100000,20379627,3796,2928,241,35,3310,49328097
3849312243,20985760,5304719,55264,218628,131805461,33317401,30622,121144,8,560,3139505,4855077,21106482,FZK-LCG2_UCORE,4.124425,18828,560,18.5,0,458654,20634894389,8341,20051,5221675,9203876,24250112,6368,100000,20410196,6487,4115,297,38,4565,54587339
3849312335,3294856,1463110,76937,173260,131993067,58612706,53028,119418,8,560,5867580,13456191,21712239,FZK-LCG2_UCORE,5.922937,16294,560,15.81,0,276398,20612124783,8341,20029,6544751,15059828,24193444,6368,100000,20995216,7885,2356,214,32,2751,53632913
3849312247,6391224,2696585,59519,141068,132002163,55694361,45044,106760,8,560,4491861,7536340,21782869,FZK-LCG2_UCORE,5.8682528,16525,560,17.01,0,282929,20616897046,8341,20034,5168110,10776840,24217220,6368,100000,20657633,6849,2485,173,31,2816,51412458
3849312144,14333864,5370609,80671,215308,131486403,49265304,38352,102360,8,560,4100770,7594970,21633322,FZK-LCG2_UCORE,5.108818,16338,560,18.66,0,321309,20622913159,8341,20039,5753491,14141640,24218836,6368,100000,20918538,5488,2797,255,34,3198,54808576
3849907541,1387320,11456578,105207,12740,262277,2165901,156250,18920,1,5000,655668,663209,1447946,FZK-LCG2_UCORE,0.33641976,109,5000,1.23,0,4069,26790697,0,556,1390115,1399896,2531392,0,279,13293523,550,173,38,12,324,1687552
3849312156,13178744,4937809,63259,168836,132312029,49574649,45343,121018,8,560,3973893,6398547,21485207,FZK-LCG2_UCORE,5.25376,16418,560,18.23,0,313975,20618675149,8341,20035,5055462,8853772,24244400,6368,100000,20337133,331,2767,187,36,3125,49003571
3849312297,3703320,1738743,101036,215196,131790868,61877051,57018,121442,8,560,5520225,11993086,21592337,FZK-LCG2_UCORE,5.804729,15220,560,17.89,0,263437,20601538824,8341,20019,6302953,14445176,24208104,6368,100000,20712997,7032,2228,213,32,2622,54898688
3849312202,17604872,5987176,45174,132832,132152074,44943116,31802,93514,8,560,3190238,4920793,21326425,FZK-LCG2_UCORE,3.45625,12719,560,39.16,0,369736,20590627587,8341,20008,4407353,6749268,24244100,6368,100000,19956595,3790,3089,475,32,3680,48473341
3849907473,1392868,11502393,72439,8772,248976,2056060,111626,13517,1,5000,615130,622485,1407009,FZK-LCG2_UCORE,0.34353742,101,5000,2.0,0,3692,26413841,0,555,1288206,1297616,2424140,0,263,12965048,301,173,43,14,294,1683456
3849312160,14222972,5101339,49245,137300,132269487,47440965,33600,93680,8,560,3538104,5599053,20989544,FZK-LCG2_UCORE,5.0,16235,560,16.27,0,326232,20625502114,8341,20042,5143801,8760764,24259480,6368,100000,21080410,331,2887,159,34,3247,55324672
3849312138,17205324,4978313,50018,172868,132000766,38194061,35383,122285,8,560,3566797,6451204,20915780,FZK-LCG2_UCORE,4.0071325,16293,560,41.46,0,408519,20582710132,8341,20001,5872622,14102472,24273864,6368,100000,21582412,1692,3590,325,41,4066,50984076
3849907556,1569336,12959677,176161,21332,285565,2358220,229771,27823,1,5000,135196,144205,751949,FZK-LCG2_UCORE,0.29192546,94,5000,1.0,0,4043,26698474,0,556,199940,216144,974488,0,271,13228272,548,153,30,9,322,1687552
3849907549,764532,12426678,110592,6804,101588,1651215,209306,12877,1,5000,144146,162956,784164,FZK-LCG2_UCORE,0.2676923,87,5000,0.96,0,4081,28367209,0,559,249055,281360,1128488,0,310,14999446,548,143,36,8,325,1695744
3849907479,1388256,11557513,66701,8012,250371,2084389,118376,14219,1,5000,638907,646421,1430821,FZK-LCG2_UCORE,0.29201102,106,5000,1.33,0,4558,27523374,0,557,1352726,1362472,2496880,0,298,13986194,266,173,35,30,363,1699840
3849312147,11429704,5717643,76957,153840,131899838,65982137,59562,119067,8,560,4301573,6423707,20449353,FZK-LCG2_UCORE,5.0857263,12043,560,37.09,0,237917,20618214926,8341,20035,5550019,10490880,24226372,6368,100000,18475068,5537,2084,131,32,2368,47075826
3849312194,11098964,4161603,59818,159536,132006335,49496333,33189,88515,8,560,4304189,7247593,21654416,FZK-LCG2_UCORE,5.069009,16160,560,15.38,0,320304,20604466416,8341,20022,5760736,11432632,24251824,6368,100000,20846058,398,2787,210,30,3188,54738944
3849907586,721712,5959944,56386,6828,93671,773546,101821,12329,1,5000,50785,53936,347729,FZK-LCG2_UCORE,0.27160493,88,5000,2.44,0,4069,26854047,0,556,124970,131296,762044,0,284,13381679,550,153,29,8,324,1687552
3849312326,3546824,1668326,107820,229224,131545860,61875498,56581,120291,8,560,5382080,11988909,21513431,FZK-LCG2_UCORE,6.029734,15412,560,15.55,0,256806,20584587541,8341,20003,6080305,13540800,24201488,6368,100000,19505165,7921,2223,176,34,2556,53321728
3849907512,1309624,10814959,177746,21524,198258,1637234,110958,13436,1,5000,491989,499310,1292676,FZK-LCG2_UCORE,0.21963824,85,5000,3.73,0,4860,27398629,0,557,986980,996440,2143964,0,291,13885024,302,183,35,12,387,1699840
3849312132,14362092,4779584,50283,151096,129913885,43234260,40154,120658,8,560,3872677,5687632,21063303,FZK-LCG2_UCORE,3.3352585,12127,560,14.35,0,365316,20595959618,8341,20014,5846117,13965308,24240936,6368,100000,20241873,4618,3108,366,35,3636,54151358
3849907667,887512,14658262,407221,24656,93911,1551061,212674,12876,1,5000,149431,154722,684300,FZK-LCG2_UCORE,0.21981424,71,5000,1.39,0,4056,26703746,0,556,280760,288256,1136676,0,268,13229407,890,143,29,13,323,1683456
3849907581,908540,14767380,110136,6776,100439,1632539,209309,12877,1,5000,176069,181444,712926,FZK-LCG2_UCORE,0.30769232,80,5000,1.09,0,3265,26583396,0,555,330403,338032,1190324,0,268,13187166,928,133,30,9,260,1683456
3849312260,4806440,2405569,101923,203648,131915052,66022000,60501,120885,8,560,4943587,10310222,21337311,FZK-LCG2_UCORE,5.6673355,14123,560,14.49,0,250376,20636787337,8341,20052,5767609,13484188,24142360,6368,100000,20205988,6887,2093,236,29,2492,42196343
3849312264,16863848,4534816,39269,146032,132173448,35542439,32944,122511,8,560,2618749,4046546,19393629,FZK-LCG2_UCORE,2.8450193,12538,560,18.78,0,442780,20605078199,8341,20022,4901183,7804280,24259376,6368,100000,22089771,7595,3851,413,31,4407,55894016
3849907597,1262824,10513266,303969,36512,153009,1273837,111858,13436,1,5000,492256,499809,1348109,FZK-LCG2_UCORE,0.274359,107,5000,1.17,0,4898,27284028,0,557,930048,939760,2081844,0,289,13819145,929,193,42,14,390,1691648
3849312301,11231432,4411578,57092,145352,131786806,51764361,36272,92346,8,560,4169917,6844016,21639606,FZK-LCG2_UCORE,5.1169343,15622,560,18.59,0,306741,20611152944,8341,20028,5824255,13061456,24246364,6368,100000,19634669,7031,2685,223,31,3053,50934736
3849907656,1389000,11563707,84384,10136,253201,2107955,136412,16385,1,5000,642407,649890,1434258,FZK-LCG2_UCORE,0.3504823,109,5000,2.71,0,3905,27926494,0,558,1365221,1374952,2505844,0,306,14501232,891,173,39,13,311,1691648
3849907584,1387124,11454959,256363,31044,247077,2040380,111628,13517,1,5000,644615,652082,1434832,FZK-LCG2_UCORE,0.3117284,101,5000,2.8,0,4069,26138630,0,554,1327057,1336728,2456908,0,265,12691116,928,173,34,10,324,1683456
3849312396,11137204,4266553,61341,160124,131973122,50557604,46025,120144,8,560,4340716,8367357,21664108,FZK-LCG2_UCORE,5.205194,16235,560,16.05,0,313372,20602763571,8341,20020,5742833,12794412,24247440,6368,100000,19384228,7446,2706,263,31,3119,48285389
3849312368,14959376,7118216,62736,131844,132099185,62857605,43222,90834,8,560,4196090,6178935,20473365,FZK-LCG2_UCORE,5.06365,13206,560,18.07,0,262030,20629259544,8341,20045,5070615,7419592,24159932,6368,100000,20175251,1725,2214,241,27,2608,54312960
3849312388,2885072,1355189,84984,180924,132101853,62051512,57181,121735,8,560,5877522,13010774,21546012,FZK-LCG2_UCORE,6.07458,15557,560,23.22,0,257308,20628520628,8341,20045,6713607,15164672,24210436,6368,100000,20989079,6662,2224,150,28,2561,54824960
3849907645,1392516,11592978,115254,13844,245747,2045901,112538,13517,1,5000,623667,630985,1412230,FZK-LCG2_UCORE,0.34437087,104,5000,1.12,0,3792,27442721,0,557,1310474,1319832,2440548,0,294,13983727,759,173,39,10,302,1691648
3849312348,3287792,1643896,93454,186908,131656034,65828017,60865,121730,8,560,5729574,11609095,21480183,FZK-LCG2_UCORE,6.065044,14453,560,15.81,0,239424,20605363111,8341,20022,6825651,15451356,24217484,6368,100000,21053577,1428,2094,190,34,2383,45055065
3849312380,9506484,4219609,72115,162472,132001491,58591039,50314,113355,8,560,5489480,12154636,21662403,FZK-LCG2_UCORE,5.873512,15788,560,18.45,0,270068,20623247977,8341,20040,6485501,15294632,24197920,6368,100000,19756714,1733,2364,154,36,2688,52995479
3849907619,1166640,9712515,404604,48600,116373,968832,110196,13236,1,5000,371306,378402,1110361,FZK-LCG2_UCORE,0.26992288,105,5000,1.02,0,4885,25904501,0,554,773342,783020,1871704,0,258,12419982,547,193,44,11,389,1687552
3849194155,1353028,11173392,175995,21312,239462,1977494,110955,13436,1,5000,474024,481428,1296062,FZK-LCG2_UCORE,0.32415903,106,5000,2.18,0,4106,27357632,0,557,983812,993480,2207480,0,289,13829127,749,183,38,11,327,1691648
3849194170,1392732,11594776,308498,37056,249833,2079915,112534,13517,1,5000,627446,635032,1479077,FZK-LCG2_UCORE,0.27989823,110,5000,0.93,0,4935,26785319,0,556,1320001,1329776,2456856,0,270,13261655,675,183,38,14,393,1691648
3848942953,12935340,4197017,53199,163964,131679416,42724880,39246,120959,8,560,3372063,5087262,19702876,FZK-LCG2_UCORE,4.364674,16062,560,19.14,0,369736,20599519733,6129,20016,4948819,9287900,24227260,6786,100000,20298723,1486,3223,271,42,3680,46269963
3848942939,21099484,5191223,61361,249400,132746592,32660382,29588,120261,8,560,3141530,5817085,20887286,FZK-LCG2_UCORE,3.5389042,16601,560,41.42,0,471314,20654754371,6129,20069,5757148,12177064,24269788,6786,100000,21858890,1122,4243,302,29,4691,56260029
3848942957,24126488,6943654,53454,185732,132272387,38068275,26619,92492,8,560,2587197,4444749,21454446,FZK-LCG2_UCORE,4.067015,17114,560,28.13,0,422786,20611947844,6129,20028,4964534,9240888,24243776,6786,100000,19755671,823,3581,460,32,4208,47579836
3848942968,11393648,5492982,74971,155508,131608291,63449571,58390,121114,8,560,3305836,5321278,20585515,FZK-LCG2_UCORE,4.9917526,12105,560,20.56,0,243644,20587158057,6129,20004,4821871,9412168,24187280,6786,100000,20555014,979,2153,122,29,2425,49247703
3849194166,1153336,9524323,232348,28136,116273,960191,109216,13225,1,5000,378998,386420,1157073,FZK-LCG2_UCORE,0.28350514,110,5000,2.55,0,4872,26390457,0,555,765795,775428,1856824,0,273,13074940,611,203,42,14,388,1687552
3848943005,3787204,1641175,70678,163100,132109741,57249418,52662,121524,8,560,5490785,11471024,21761444,FZK-LCG2_UCORE,6.0422792,16435,560,43.12,0,273283,20634590670,6129,20049,6330951,14503540,24243404,6786,100000,20702266,1838,2396,185,31,2720,53150258
3848942991,16471004,4610800,54174,193524,132400036,37063323,34327,122626,8,560,3187364,4997237,21021568,FZK-LCG2_UCORE,3.6667423,16163,560,20.16,0,442880,20624414076,6129,20040,4758607,9780992,24268512,6786,100000,22000139,1443,3691,578,28,4408,55853056
3848942981,11874520,4168497,71649,204104,130252721,45724643,42349,120637,8,560,4271315,6903348,21249059,FZK-LCG2_UCORE,4.4603586,15415,560,15.53,0,347231,20596426136,6129,20013,6473597,14840868,24216676,6786,100000,19958499,1279,2959,302,31,3456,49470056
3849194307,1383180,11422389,165029,19984,245256,2025347,111616,13516,1,5000,594779,602178,1386188,FZK-LCG2_UCORE,0.3117284,101,5000,2.35,0,4069,26582712,0,555,1205064,1214544,2339532,0,278,13054566,1163,183,37,10,324,1691648
3848943003,19799180,4540730,47721,208084,130865503,30012603,27714,120843,8,560,2193022,3441130,20099912,FZK-LCG2_UCORE,3.201005,15925,560,43.6,0,499848,20576809522,6129,19994,4965780,8220520,24236668,6786,100000,20076781,1701,4515,295,39,4975,49982926
3848942995,11841988,4546755,81615,212568,131948126,50661747,46618,121416,8,560,3577995,5538690,21142995,FZK-LCG2_UCORE,4.801754,15332,560,18.99,0,320807,20598118102,6129,20015,5162534,11099084,24228804,6786,100000,20789909,1666,2729,189,95,3193,54665216
3848942996,2279184,1395029,69916,114228,131719186,80621905,40088,65496,8,560,6148327,13822510,21639423,FZK-LCG2_UCORE,5.8268023,12044,560,61.96,0,207675,20619911672,6129,20035,6881523,15517120,24221104,6786,100000,20094477,1080,1740,160,22,2067,49815048
3848942986,29908892,7479048,46102,184364,132694068,33181618,30560,122211,8,560,2124100,3343157,20626584,FZK-LCG2_UCORE,3.6343641,16689,560,20.29,0,461367,20668591144,6129,20082,4807028,7242864,24225128,6786,100000,21345368,1442,4141,248,35,4592,55702488
3849194320,911680,15057424,113036,6844,91502,1511275,212677,12876,1,5000,179525,184746,716050,FZK-LCG2_UCORE,0.27017543,77,5000,1.01,0,3579,26876406,0,556,337248,344620,1196556,0,278,13406517,1291,143,28,8,285,1691648
3849194304,1389148,11471673,135465,16404,242078,1999098,111617,13516,1,5000,560106,567561,1355725,FZK-LCG2_UCORE,0.26410258,103,5000,0.86,0,4898,26484227,0,555,1197537,1207284,2339520,0,266,13084913,1311,183,39,10,390,1691648
3848943002,2424860,1212430,67564,135128,131598783,65799391,44776,89552,8,560,6180746,14161472,22214958,FZK-LCG2_UCORE,6.180812,15075,560,14.76,0,245051,20609125798,6129,20025,6804642,15492368,24199444,6786,100000,20128292,1355,2093,236,25,2439,42091098
3848942980,26152040,5745481,44659,203280,131972925,28993837,26698,121525,8,560,3153815,5312122,20477141,FZK-LCG2_UCORE,2.8365958,16665,560,17.18,0,590273,20612291309,6129,20028,5571159,12365384,24229304,6786,100000,20729541,1081,4726,958,47,5875,55096595
3848942998,21398360,6648034,45708,147124,131545084,40868375,29210,94022,8,560,3464556,5583131,21451521,FZK-LCG2_UCORE,4.2328906,16576,560,24.67,0,393448,20598035875,6129,20015,5563518,12048316,24198244,6786,100000,21299997,1667,3370,394,37,3916,55642717
3849194270,1229056,10149623,656086,79448,121266,1001429,110884,13427,1,5000,410319,417822,1197325,FZK-LCG2_UCORE,0.24672489,113,5000,3.01,0,5752,27768496,0,558,810381,820156,1936860,0,299,14182018,1169,203,51,14,458,1761280
3848942988,25488540,6192233,38923,160216,132262984,32132217,22565,92883,8,560,2646720,4262905,21331910,FZK-LCG2_UCORE,3.523357,17423,560,18.04,0,496834,20615507022,6129,20031,4827402,8103240,24234924,6786,100000,20138968,1400,4295,453,38,4945,51184562
3848943019,10215104,4113356,60483,150204,132201941,53234285,36451,90524,8,560,4018867,6008276,21718324,FZK-LCG2_UCORE,5.0652957,15515,560,18.18,0,307745,20622877178,6129,20038,4981681,8742424,24225828,6786,100000,19629106,1882,2626,262,31,3063,50015750
3849194360,1387364,11550087,138664,16656,260458,2168373,160259,19249,1,5000,674126,681798,1478456,FZK-LCG2_UCORE,0.30340558,98,5000,2.76,0,4056,27493598,0,557,1393122,1402916,2530384,0,294,13961098,1540,163,31,9,323,1691648
3849194162,1387332,11456677,92952,11256,247255,2041849,111614,13515,1,5000,644229,651921,1490736,FZK-LCG2_UCORE,0.33536586,110,5000,1.03,0,4119,27195735,0,557,1323741,1333688,2456900,0,285,13660473,322,183,30,13,328,1691648
3848942949,17120808,5768906,61248,181772,131830160,44420560,31465,93382,8,560,3658413,5958921,21361417,FZK-LCG2_UCORE,4.284217,14712,560,23.6,0,345020,20628433345,6129,20044,5979146,12420068,24265712,6786,100000,20725889,1183,3067,194,30,3434,49313343
3849194143,1388180,11556880,141228,16964,241019,2006535,112530,13516,1,5000,586556,594046,1378870,FZK-LCG2_UCORE,0.30592105,93,5000,1.55,0,3817,26346434,0,555,1201470,1211252,2339488,0,271,12788702,177,173,32,10,304,1687552
3848942934,23763496,6478652,46604,170944,131299008,35796108,33081,121342,8,560,2191494,3557691,20699020,FZK-LCG2_UCORE,3.975759,16893,560,23.39,0,426905,20589242387,6129,20006,4231680,6532476,24202096,6786,100000,20754042,534,3792,286,33,4249,51939309
3848942928,5900312,2310485,89339,228148,131339747,51430937,47500,121302,8,560,4653441,9643717,21577742,FZK-LCG2_UCORE,5.340663,16273,560,68.45,0,306138,20592804276,6129,20010,5433553,12895316,24236964,6786,100000,20488216,463,2677,212,40,3047,49880652
3849194141,1365344,11184898,120881,14756,241716,1980145,110429,13480,1,5000,548558,556102,1398328,FZK-LCG2_UCORE,0.28291318,101,5000,0.87,0,4483,27568323,0,557,1079248,1088952,2211256,0,295,13981565,321,193,42,12,357,1691648
